Codigo Asentamiento,Codigo,Nombre Asentamiento,Nombre Asentamiento Min,Codigo Provincia,Codigo Departamento,Codigo Municipio,Codigo Localidad,Codigo Asentamiento Humano,Provincia,Departamento,Departamento Min,Municipio,Municipio Min,Cordon,Cuenca,Tipo Asentamiento,Lat,Lng,Fuente,Observaciones,Seccion Electoral,Cp
067780778000002,067780778000002,EL OMBU,El Ombu,06,778,0778,000,002,Buenos Aires,SAN VICENTE,San Vicente,SAN VICENTE,San Vicente,3,,ST,-35.112752000000000,-58.351045999999900,GPS-EDUCACION,,TERCERA,
067780778000006,067780778000006,SAMBOROMBON,Samborombon,06,778,0778,000,006,Buenos Aires,SAN VICENTE,San Vicente,SAN VICENTE,San Vicente,3,,ST,-35.122878900000000,-58.524336400000000,GPS-EDUCACION,,TERCERA,1980
067780778000007,067780778000007,SANTA ROSA,Santa Rosa,06,778,0778,000,007,Buenos Aires,SAN VICENTE,San Vicente,SAN VICENTE,San Vicente,3,,ST,-35.091329399999900,-58.459478099999900,GPS-EDUCACION,,TERCERA,1739
067840784000003,067840784000003,CUARTEL IV,Cuartel Iv,06,784,0784,000,003,Buenos Aires,SUIPACHA,Suipacha,SUIPACHA,Suipacha,0,,ST,-34.722429599999900,-59.751290900000000,GPS-EDUCACION,,PRIMERA,6032
067840784000004,067840784000004,CUARTEL IX,Cuartel Ix,06,784,0784,000,004,Buenos Aires,SUIPACHA,Suipacha,SUIPACHA,Suipacha,0,,ST,-34.843955500000000,-59.595582700000000,GPS-EDUCACION,,PRIMERA,
067840784000005,067840784000005,CUARTEL VIII,Cuartel Viii,06,784,0784,000,005,Buenos Aires,SUIPACHA,Suipacha,SUIPACHA,Suipacha,0,,ST,-34.782941447799900,-59.556606682100000,GPS-EDUCACION,,PRIMERA,
067840784000006,067840784000006,ESTACION LA NEGRA,Estacion La Negra,06,784,0784,000,006,Buenos Aires,SUIPACHA,Suipacha,SUIPACHA,Suipacha,0,,ST,-34.653205600000000,-59.827958099999900,GPS-EDUCACION,,PRIMERA,
067840784000008,067840784000008,LA DULCE,La Dulce,06,784,0784,000,008,Buenos Aires,SUIPACHA,Suipacha,SUIPACHA,Suipacha,0,,ST,-34.896172884099900,-59.618020060900000,GPS-EDUCACION,,PRIMERA,7637
067840784000011,067840784000011,LOS CARDALES,Los Cardales,06,784,0784,000,011,Buenos Aires,SUIPACHA,Suipacha,SUIPACHA,Suipacha,0,,ST,-34.852438399999900,-59.727193999999900,GPS-EDUCACION,,PRIMERA,2814
067840784000012,067840784000012,RUTA 5 KM 132,Ruta 5 Km 132,06,784,0784,000,012,Buenos Aires,SUIPACHA,Suipacha,SUIPACHA,Suipacha,0,,ST,-34.802573065600000,-59.735773748699900,GPS-EDUCACION,,PRIMERA,
067910079000002,067910079000002,ARROYO SECO,Arroyo Seco,06,791,0079,000,002,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.350270395300000,-59.078732972600000,APROXIMADA-EDUCACION,,QUINTA,
067910079000003,067910079000003,AZUCENA,Azucena,06,791,0079,000,003,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.482675499999900,-59.290516199999900,GPS-EDUCACION,,QUINTA,
067910079000004,067910079000004,BASE AEREA TANDIL,Base Aerea Tandil,06,791,0079,000,004,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.224699700000000,-59.258865000000000,GPS-EDUCACION,,QUINTA,
067910079000007,067910079000007,COLONIA MARIANO MORENO,Colonia Mariano Moreno,06,791,0079,000,007,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.339782714800000,-59.401351928700000,IGN,,QUINTA,
067910079000010,067910079000010,EL CARMEN,El Carmen,06,791,0079,000,010,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.719467163499900,-59.166275030999900,APROXIMADA-EDUCACION,,QUINTA,2754
067910079000011,067910079000011,EL CENTINELA,El Centinela,06,791,0079,000,011,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.346695300000000,-59.167265800000000,GPS-EDUCACION,,QUINTA,7607
067910079000012,067910079000012,EL DESTINO,El Destino,06,791,0079,000,012,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-36.908851900000000,-59.345716899999900,GPS-EDUCACION,,QUINTA,7116
067910079000013,067910079000013,EL GALLO,El Gallo,06,791,0079,000,013,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.396362305099900,-59.067646033800000,APROXIMADA-EDUCACION,,QUINTA,7000
067910079000016,067910079000016,EL REMANSO,El Remanso,06,791,0079,000,016,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-36.991200499999900,-59.304523000000000,GPS-EDUCACION,,QUINTA,
067910079000017,067910079000017,EL SOLCITO,El Solcito,06,791,0079,000,017,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.297182300000000,-58.964094000000000,GPS-EDUCACION,,QUINTA,
067910079000018,067910079000018,FULTON,Fulton,06,791,0079,000,018,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.415056399999900,-58.810472200000000,GPS-EDUCACION,,QUINTA,7007
067910079000019,067910079000019,HARAS GENERAL LAVALLE,Haras General Lavalle,06,791,0079,000,019,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.425632477199900,-59.235858922900000,APROXIMADA-EDUCACION,,QUINTA,
067910079000020,067910079000020,IRAOLA,Iraola,06,791,0079,000,020,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.250635099999900,-58.915782000000000,GPS-EDUCACION,,QUINTA,7009
067910079000025,067910079000025,LA PACIFICA,La Pacifica,06,791,0079,000,025,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.577701569100000,-59.067584998800000,APROXIMADA-EDUCACION,,QUINTA,
067910079000026,067910079000026,LA PASTORA,La Pastora,06,791,0079,000,026,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.150058700000000,-59.374620100000000,GPS-EDUCACION,,QUINTA,7001
067910079000027,067910079000027,LA PESQUERIA,La Pesqueria,06,791,0079,000,027,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.552202899999900,-58.974170600000000,GPS-EDUCACION,,QUINTA,2800
067910079000028,067910079000028,LA PORTEÑA,La Porteña,06,791,0079,000,028,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.352415122200000,-59.202318101099900,GPS-EDUCACION,,QUINTA,
067910079000029,067910079000029,LA ROSADA,La Rosada,06,791,0079,000,029,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.505668640099900,-59.169185638400000,IGN,,QUINTA,2812
067910079000030,067910079000030,LA UNION,La Union,06,791,0079,000,030,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.455410003899900,-59.447589878400000,APROXIMADA-EDUCACION,,QUINTA,1804
067910079000031,067910079000031,LA VASCONIA,La Vasconia,06,791,0079,000,031,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.361709595199900,-59.021739967300000,APROXIMADA-EDUCACION,,QUINTA,
067910079000033,067910079000033,LAS NUMANCIAS,Las Numancias,06,791,0079,000,033,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.723310699999900,-59.100840099999900,GPS-EDUCACION,,QUINTA,
067910079000035,067910079000035,LOS HUESOS,Los Huesos,06,791,0079,000,035,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.065772199999900,-59.496473500000000,GPS-EDUCACION,,QUINTA,6015
067910079000037,067910079000037,LOS MIMBRES,Los Mimbres,06,791,0079,000,037,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.401625500000000,-59.123703900000000,GPS-EDUCACION,,QUINTA,
067910079000040,067910079000040,PINAR DE LA SIERRA,Pinar De La Sierra,06,791,0079,000,040,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.356894500000000,-59.144839099999900,GPS-EDUCACION,,QUINTA,
067910079000041,067910079000041,SAN ANTONIO,San Antonio,06,791,0079,000,041,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.098124700000000,-59.316860699999900,GPS-EDUCACION,,QUINTA,8185
067910079000044,067910079000044,SAN LORENZO,San Lorenzo,06,791,0079,000,044,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.581855773900000,-59.137638092000000,IGN,,QUINTA,
067910079000046,067910079000046,SANTA ANA,Santa Ana,06,791,0079,000,046,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.180403068399900,-59.041061221500000,GPS-EDUCACION,,QUINTA,
067910079000047,067910079000047,SANTA TERESA,Santa Teresa,06,791,0079,000,047,Buenos Aires,TANDIL,Tandil,TANDIL,Tandil,0,,ST,-37.158514799999900,-59.185948300000000,GPS-EDUCACION,,QUINTA,7163
067980079000001,067980079000001,ALTONA,Altona,06,798,0079,000,001,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.475681999999900,-60.122221799999900,GPS-EDUCACION,,SEPTIMA,7303
067980079000002,067980079000002,ARCE HERMANOS,Arce Hermanos,06,798,0079,000,002,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.064291300000000,-59.771436899999900,GPS-EDUCACION,,SEPTIMA,
067980079000003,067980079000003,CAMPODONICO,Campodonico,06,798,0079,000,003,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.343998499999900,-59.796716799999900,GPS-EDUCACION,,SEPTIMA,7305
067980079000004,067980079000004,COVELLO,Covello,06,798,0079,000,004,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.223352300000000,-59.728617399999900,GPS-EDUCACION,,SEPTIMA,7305
067980079000005,067980079000005,EL CASTELLANO,El Castellano,06,798,0079,000,005,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.212150500000000,-59.531024299999900,GPS-EDUCACION,,SEPTIMA,
067980079000006,067980079000006,EL COMBATE,El Combate,06,798,0079,000,006,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.541446700000000,-60.299939799999900,GPS-EDUCACION,,SEPTIMA,
067980079000007,067980079000007,EL MIRADOR,El Mirador,06,798,0079,000,007,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.143135700000000,-59.795594999999900,GPS-EDUCACION,,SEPTIMA,7305
067980079000008,067980079000008,EL RETIRO,El Retiro,06,798,0079,000,008,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.150618597300000,-59.559582304999900,GPS-EDUCACION,,SEPTIMA,2741
067980079000009,067980079000009,EL SAUCE,El Sauce,06,798,0079,000,009,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.381587982200000,-59.917015075700000,IGN,,SEPTIMA,7303
067980079000010,067980079000010,EL TUYUTI,El Tuyuti,06,798,0079,000,010,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.086164376399900,-59.482251278200000,GPS-EDUCACION,,SEPTIMA,
067980079000011,067980079000011,EUFEMIO UBALLES,Eufemio Uballes,06,798,0079,000,011,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.671987587300000,-60.011580735000000,GPS-EDUCACION,,SEPTIMA,
067980079000014,067980079000014,LA PALOMA,La Paloma,06,798,0079,000,014,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.336642900000000,-60.839510199999900,GPS-EDUCACION,,SEPTIMA,
067980079000015,067980079000015,LA PROTEGIDA,La Protegida,06,798,0079,000,015,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.274136800000000,-60.728464700000000,GPS-EDUCACION,,SEPTIMA,7311
067980079000017,067980079000017,LOS JACINTOS,Los Jacintos,06,798,0079,000,017,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.472417800000000,-60.250931199999900,GPS-EDUCACION,,SEPTIMA,
067980079000018,067980079000018,QUINTAS DE TAPALQUE,Quintas De Tapalque,06,798,0079,000,018,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.336004661799900,-60.014470579099900,APROXIMADA-EDUCACION,,SEPTIMA,
067980079000021,067980079000021,SABBI,Sabbi,06,798,0079,000,021,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.367554400000000,-59.982362799999900,GPS-EDUCACION,,SEPTIMA,7303
067980079000023,067980079000023,SAN BERNARDO,San Bernardo,06,798,0079,000,023,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.309494200000000,-60.446396300000000,GPS-EDUCACION,,SEPTIMA,6476
067980079000024,067980079000024,SANTA MARTA,Santa Marta,06,798,0079,000,024,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.375113399999900,-60.534439900000000,GPS-EDUCACION,,SEPTIMA,
067980079000025,067980079000025,SANTA ROSA,Santa Rosa,06,798,0079,000,025,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.304266300000000,-59.635990300000000,GPS-EDUCACION,,SEPTIMA,1739
067980079000027,067980079000027,YERBAS,Yerbas,06,798,0079,000,027,Buenos Aires,TAPALQUE,Tapalque,TAPALQUE,Tapalque,0,,ST,-36.182853698800000,-60.061576844400000,APROXIMADA-EDUCACION,,SEPTIMA,7303
068050805000015,068050805000015,ISLAS,Islas,06,805,0805,000,015,Buenos Aires,TIGRE,Tigre,TIGRE,Tigre,2,,ST,-34.327711600000000,-58.608687000000000,GPS-EDUCACION,,PRIMERA,6667
068050805000023,068050805000023,TRES BOCAS,Tres Bocas,06,805,0805,000,023,Buenos Aires,TIGRE,Tigre,TIGRE,Tigre,2,,ST,-34.384868621800000,-58.553653717000000,IGN,,PRIMERA,
068120812000009,068120812000009,VILLA ROCH,Villa Roch,06,812,0812,000,009,Buenos Aires,TORDILLO,Tordillo,TORDILLO,Tordillo,0,,ST,-36.473520643000000,-57.338409000399900,INDEC,,QUINTA,7101
068120812000001,068120812000001,EL CENTINELA,El Centinela,06,812,0812,000,001,Buenos Aires,TORDILLO,Tordillo,TORDILLO,Tordillo,0,,ST,-36.470818299999900,-57.191417800000000,GPS-EDUCACION,,QUINTA,7607
068120812000002,068120812000002,EL MEDANO,El Medano,06,812,0812,000,002,Buenos Aires,TORDILLO,Tordillo,TORDILLO,Tordillo,0,,ST,-36.304268100000000,-57.379661900000000,GPS-EDUCACION,,QUINTA,
068120812000003,068120812000003,EL MONTE,El Monte,06,812,0812,000,003,Buenos Aires,TORDILLO,Tordillo,TORDILLO,Tordillo,0,,ST,-36.471265899999900,-57.420078199999900,GPS-EDUCACION,,QUINTA,
068120812000006,068120812000006,LA CORVINA,La Corvina,06,812,0812,000,006,Buenos Aires,TORDILLO,Tordillo,TORDILLO,Tordillo,0,,ST,-36.414253239600000,-57.082138133599900,APROXIMADA-EDUCACION,,QUINTA,
068120812000007,068120812000007,LAS VIBORAS,Las Viboras,06,812,0812,000,007,Buenos Aires,TORDILLO,Tordillo,TORDILLO,Tordillo,0,,ST,-36.196733817199900,-57.406241090599900,GPS-EDUCACION,,QUINTA,7100
068190819000002,068190819000002,BERRAONDO,Berraondo,06,819,0819,000,002,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.413119999999900,-62.794519999999900,GPS-EDUCACION,,SEXTA,8124
068190819000003,068190819000003,CHOIQUE,Choique,06,819,0819,000,003,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.474221069599900,-62.689053456800000,GPS-EDUCACION,,SEXTA,8000
068190819000004,068190819000004,DIQUE PASO PIEDRAS,Dique Paso Piedras,06,819,0819,000,004,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.421010000000000,-61.765250000100000,GPS-EDUCACION,,SEXTA,
068190819000006,068190819000006,EL PILAR,El Pilar,06,819,0819,000,006,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.020269399999900,-62.746771099999900,GPS-EDUCACION,,SEXTA,
068190819000008,068190819000008,ESTOMBA,Estomba,06,819,0819,000,008,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.351715087899900,-61.810489654500000,IGN,,SEXTA,8118
068190819000010,068190819000010,FORTIN CHACO,Fortin Chaco,06,819,0819,000,010,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-37.943611300000000,-62.093926500000000,GPS-EDUCACION,,SEXTA,8160
068190819000011,068190819000011,FUERTE ARGENTINO,Fuerte Argentino,06,819,0819,000,011,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.213123321499900,-62.420429229699900,IGN,,SEXTA,8160
068190819000013,068190819000013,LA ESTHER,La Esther,06,819,0819,000,013,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.091023600000000,-62.555168000000000,GPS-EDUCACION,,SEXTA,
068190819000014,068190819000014,LA QUERENCIA,La Querencia,06,819,0819,000,014,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.180577800000000,-62.271897899999900,GPS-EDUCACION,,SEXTA,2912
068190819000017,068190819000017,LOS CHILENOS,Los Chilenos,06,819,0819,000,017,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.131923675499900,-62.421382904100000,APROXIMADA-EDUCACION,,SEXTA,
068190819000019,068190819000019,NAVIDAD,Navidad,06,819,0819,000,019,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.386054992699900,-62.150032043499900,APROXIMADA-EDUCACION,,SEXTA,
068190819000020,068190819000020,NUEVA ROMA,Nueva Roma,06,819,0819,000,020,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.538098400000000,-62.631203700000000,GPS-EDUCACION,,SEXTA,8117
068190819000021,068190819000021,PELICURA,Pelicura,06,819,0819,000,021,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.194759200000000,-62.690026099999900,GPS-EDUCACION,,SEXTA,8117
068190819000022,068190819000022,RODOLFO FUNKE,Rodolfo Funke,06,819,0819,000,022,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.147201299999900,-62.089567899999900,GPS-EDUCACION,,SEXTA,
068190819000023,068190819000023,SAUCE CHICO,Sauce Chico,06,819,0819,000,023,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.473902199999900,-62.647858599999900,GPS-EDUCACION,,SEXTA,8105
068190819000024,068190819000024,SOMBRA DE TORO,Sombra De Toro,06,819,0819,000,024,Buenos Aires,TORNQUIST,Tornquist,TORNQUIST,Tornquist,0,,ST,-38.264738600000000,-62.010168000000000,GPS-EDUCACION,,SEXTA,
068260826000002,068260826000002,COLONIA EL MATE,Colonia El Mate,06,826,0826,000,002,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.038309599999900,-62.821028099999900,GPS-EDUCACION,,CUARTA,
068260826000003,068260826000003,COLONIA MANUEL 1,Colonia Manuel 1,06,826,0826,000,003,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.432583700000000,-62.681728800000000,GPS-EDUCACION,,CUARTA,
068260826000004,068260826000004,COLONIA MARTIN FIERRO,Colonia Martin Fierro,06,826,0826,000,004,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-35.756458899999900,-62.813014299999900,GPS-EDUCACION,,CUARTA,
068260826000005,068260826000005,COLONIA SANTA ANA,Colonia Santa Ana,06,826,0826,000,005,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.344570300000000,-62.479499099999900,GPS-EDUCACION,,CUARTA,
068260826000007,068260826000007,CORAZZI,Corazzi,06,826,0826,000,007,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.208641052200000,-62.400264739999900,APROXIMADA-EDUCACION,,CUARTA,6405
068260826000008,068260826000008,DUHAU,Duhau,06,826,0826,000,008,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.108634948700000,-62.272487640400000,IGN,,CUARTA,6405
068260826000009,068260826000009,EL CORRENTINO,El Correntino,06,826,0826,000,009,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.177871646699900,-62.335495075300000,GPS-EDUCACION,,CUARTA,
068260826000012,068260826000012,ELVIRA,Elvira,06,826,0826,000,012,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.255096999999900,-62.669906699999900,GPS-EDUCACION,,CUARTA,7243
068260826000015,068260826000015,FRANCISCO DE VITORIA,Francisco De Vitoria,06,826,0826,000,015,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-35.628571800000000,-62.705542999999900,GPS-EDUCACION,,CUARTA,6403
068260826000016,068260826000016,FRANCISCO MAGNANO,Francisco Magnano,06,826,0826,000,016,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-35.655859100000000,-62.497186100000000,GPS-EDUCACION,,CUARTA,6475
068260826000017,068260826000017,LA ATALAYA,La Atalaya,06,826,0826,000,017,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-35.997298200000000,-62.604849600000000,GPS-EDUCACION,,CUARTA,
068260826000018,068260826000018,LA CANDELARIA,La Candelaria,06,826,0826,000,018,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.121352399999900,-62.218303100000000,GPS-EDUCACION,,CUARTA,
068260826000023,068260826000023,LA MARIA,La Maria,06,826,0826,000,023,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.153144400000000,-62.687454199999900,GPS-EDUCACION,,CUARTA,6640
068260826000025,068260826000025,LA ZANJA,La Zanja,06,826,0826,000,025,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.052138499999900,-62.876673799999900,GPS-EDUCACION,,CUARTA,6400
068260826000027,068260826000027,LAS GUASQUITAS,Las Guasquitas,06,826,0826,000,027,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.147016999999900,-62.531814900000000,GPS-EDUCACION,,CUARTA,6400
068260826000028,068260826000028,LAS TUNAS,Las Tunas,06,826,0826,000,028,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.013064600000000,-62.670625700000000,GPS-EDUCACION,,CUARTA,
068260826000029,068260826000029,LERTORA,Lertora,06,826,0826,000,029,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-35.920724300000000,-62.980975200000000,GPS-EDUCACION,,CUARTA,6400
068260826000030,068260826000030,LOS CHAÑARES,Los Chañares,06,826,0826,000,030,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-35.909429899999900,-62.539871800000000,GPS-EDUCACION,,CUARTA,
068260826000031,068260826000031,MARI LAUQUEN,Mari Lauquen,06,826,0826,000,031,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.130380299999900,-62.976948100000000,GPS-EDUCACION,,CUARTA,6400
068260826000032,068260826000032,MAYA,Maya,06,826,0826,000,032,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-35.727097999999900,-62.486471299999900,GPS-EDUCACION,,CUARTA,
068260826000033,068260826000033,NUEVA CASTILLA,Nueva Castilla,06,826,0826,000,033,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.056230999999900,-63.096216400000000,GPS-EDUCACION,,CUARTA,
068260826000034,068260826000034,PRIMERA JUNTA,Primera Junta,06,826,0826,000,034,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-35.915841899999900,-62.637048100000000,GPS-EDUCACION,,CUARTA,6422
068260826000036,068260826000036,SAN EDUARDO,San Eduardo,06,826,0826,000,036,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.218250693000000,-62.803765561699900,GPS-EDUCACION,,CUARTA,
068260826000037,068260826000037,SAN PEDRO,San Pedro,06,826,0826,000,037,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-36.399332999999900,-62.597877599999900,GPS-EDUCACION,,SEGUNDA,2930
068260826000039,068260826000039,SANTA CATALINA,Santa Catalina,06,826,0826,000,039,Buenos Aires,TRENQUE LAUQUEN,Trenque Lauquen,TRENQUE LAUQUEN,Trenque Lauquen,0,,ST,-35.794006347699900,-62.596504211400000,APROXIMADA-EDUCACION,,CUARTA,7503
068330833000001,068330833000001,COLONIA SAN JUAN DE BELLOCQ,Colonia San Juan De Bellocq,06,833,0833,000,001,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.266715200000000,-60.400281399999900,GPS-EDUCACION,,SEXTA,
068330833000003,068330833000003,EL CARRETERO,El Carretero,06,833,0833,000,003,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.498748779300000,-59.792720794700000,IGN,,SEXTA,7500
068330833000004,068330833000004,EL TRIANGULO,El Triangulo,06,833,0833,000,004,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.468120800000000,-59.963804900000000,GPS-EDUCACION,,SEXTA,7500
068330833000006,068330833000006,HUESO CLAVADO,Hueso Clavado,06,833,0833,000,006,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.589631102699900,-59.940454109900000,APROXIMADA-EDUCACION,,SEXTA,7500
